      0.00000000      1.00000000
      0.05263158      0.99722992
      0.10526316      0.98891967
      0.15789474      0.97506925
      0.21052632      0.95567867
      0.26315789      0.93074792
      0.31578947      0.90027701
      0.36842105      0.86426593
      0.42105263      0.82271468
      0.47368421      0.77562327
      0.52631579      0.72299169
      0.57894737      0.66481994
      0.63157895      0.60110803
      0.68421053      0.53185596
      0.73684211      0.45706371
      0.78947368      0.37673130
      0.84210526      0.29085873
      0.89473684      0.19944598
      0.94736842      0.10249307
      1.00000000      0.00000000
